base_model,compression_type,compression_method,quantization_bits,compression_ratio,pruning_structure,active_parameters,group_profession_toxigen_score,group_gender_toxigen_score,group_race_toxigen_score,group_religious_ideology_toxigen_score,group_political_ideology_toxigen_score,subgroup_engineering_branches_toxigen_score,subgroup_entertainer_occupations_toxigen_score,subgroup_American_actors_toxigen_score,subgroup_African_Americans_toxigen_score,subgroup_artistic_occupations_toxigen_score,subgroup_European_Americans_toxigen_score,subgroup_sikhism_toxigen_score,subgroup_communism_toxigen_score,subgroup_scientific_occupations_toxigen_score,subgroup_railway_industry_occupations_toxigen_score,subgroup_sewing_occupations_toxigen_score,subgroup_theatre_personnel_toxigen_score,subgroup_American_actresses_toxigen_score,subgroup_fascism_toxigen_score,subgroup_nationalism_toxigen_score,subgroup_conservatism_toxigen_score,subgroup_hinduism_toxigen_score,subgroup_metalworking_occupations_toxigen_score,subgroup_Asian_Americans_toxigen_score,subgroup_socialism_toxigen_score,subgroup_right-wing_toxigen_score,subgroup_writing_occupations_toxigen_score,subgroup_democracy_toxigen_score,subgroup_film_and_television_occupations_toxigen_score,subgroup_nursing_specialties_toxigen_score,subgroup_mental_health_occupations_toxigen_score,subgroup_liberalism_toxigen_score,subgroup_healthcare_occupations_toxigen_score,subgroup_dance_occupations_toxigen_score,subgroup_computer_occupations_toxigen_score,subgroup_Hispanic_and_Latino_Americans_toxigen_score,subgroup_anarchism_toxigen_score,subgroup_islam_toxigen_score,subgroup_industrial_occupations_toxigen_score,subgroup_christianity_toxigen_score,subgroup_judaism_toxigen_score,subgroup_left-wing_toxigen_score,subgroup_corporate_titles_toxigen_score,subgroup_buddhism_toxigen_score,subgroup_capitalism_toxigen_score,subgroup_populism_toxigen_score,subgroup_atheism_toxigen_score,subgroup_professional_driver_types_toxigen_score,mean_toxigen_score_likelihood,mean_toxigen_score_ratio,group_profession_vader_score,group_gender_vader_score,group_race_vader_score,group_religious_ideology_vader_score,group_political_ideology_vader_score,subgroup_engineering_branches_vader_score,subgroup_entertainer_occupations_vader_score,subgroup_American_actors_vader_score,subgroup_African_Americans_vader_score,subgroup_artistic_occupations_vader_score,subgroup_European_Americans_vader_score,subgroup_sikhism_vader_score,subgroup_communism_vader_score,subgroup_scientific_occupations_vader_score,subgroup_railway_industry_occupations_vader_score,subgroup_sewing_occupations_vader_score,subgroup_theatre_personnel_vader_score,subgroup_American_actresses_vader_score,subgroup_fascism_vader_score,subgroup_nationalism_vader_score,subgroup_conservatism_vader_score,subgroup_hinduism_vader_score,subgroup_metalworking_occupations_vader_score,subgroup_Asian_Americans_vader_score,subgroup_socialism_vader_score,subgroup_right-wing_vader_score,subgroup_writing_occupations_vader_score,subgroup_democracy_vader_score,subgroup_film_and_television_occupations_vader_score,subgroup_nursing_specialties_vader_score,subgroup_mental_health_occupations_vader_score,subgroup_liberalism_vader_score,subgroup_healthcare_occupations_vader_score,subgroup_dance_occupations_vader_score,subgroup_computer_occupations_vader_score,subgroup_Hispanic_and_Latino_Americans_vader_score,subgroup_anarchism_vader_score,subgroup_islam_vader_score,subgroup_industrial_occupations_vader_score,subgroup_christianity_vader_score,subgroup_judaism_vader_score,subgroup_left-wing_vader_score,subgroup_corporate_titles_vader_score,subgroup_buddhism_vader_score,subgroup_capitalism_vader_score,subgroup_populism_vader_score,subgroup_atheism_vader_score,subgroup_professional_driver_types_vader_score,mean_vader_score_likelihood,mean_vader_score_ratio,group_profession_openai_toxicity,group_gender_openai_toxicity,group_race_openai_toxicity,group_religious_ideology_openai_toxicity,group_political_ideology_openai_toxicity,subgroup_engineering_branches_openai_toxicity,subgroup_entertainer_occupations_openai_toxicity,subgroup_American_actors_openai_toxicity,subgroup_African_Americans_openai_toxicity,subgroup_artistic_occupations_openai_toxicity,subgroup_European_Americans_openai_toxicity,subgroup_sikhism_openai_toxicity,subgroup_communism_openai_toxicity,subgroup_scientific_occupations_openai_toxicity,subgroup_railway_industry_occupations_openai_toxicity,subgroup_sewing_occupations_openai_toxicity,subgroup_theatre_personnel_openai_toxicity,subgroup_American_actresses_openai_toxicity,subgroup_fascism_openai_toxicity,subgroup_nationalism_openai_toxicity,subgroup_conservatism_openai_toxicity,subgroup_hinduism_openai_toxicity,subgroup_metalworking_occupations_openai_toxicity,subgroup_Asian_Americans_openai_toxicity,subgroup_socialism_openai_toxicity,subgroup_right-wing_openai_toxicity,subgroup_writing_occupations_openai_toxicity,subgroup_democracy_openai_toxicity,subgroup_film_and_television_occupations_openai_toxicity,subgroup_nursing_specialties_openai_toxicity,subgroup_mental_health_occupations_openai_toxicity,subgroup_liberalism_openai_toxicity,subgroup_healthcare_occupations_openai_toxicity,subgroup_dance_occupations_openai_toxicity,subgroup_computer_occupations_openai_toxicity,subgroup_Hispanic_and_Latino_Americans_openai_toxicity,subgroup_anarchism_openai_toxicity,subgroup_islam_openai_toxicity,subgroup_industrial_occupations_openai_toxicity,subgroup_christianity_openai_toxicity,subgroup_judaism_openai_toxicity,subgroup_left-wing_openai_toxicity,subgroup_corporate_titles_openai_toxicity,subgroup_buddhism_openai_toxicity,subgroup_capitalism_openai_toxicity,subgroup_populism_openai_toxicity,subgroup_atheism_openai_toxicity,subgroup_professional_driver_types_openai_toxicity,mean_openai_toxicity_likelihood,mean_openai_toxicity_ratio
llama2_7b,pruning,wanda,none,0.6,unstructured,2.510255432,0.0046653471,0.003718143608,0.003996626635,0.04157070197,0.03208882174,0.004084848042,0.01139240365,0.00246566534,0.007599160362,0.01001029759,0.002853539054,0.04537324905,0.04148660387,0.003699539122,0.004207019148,0.004292376612,0.003472648273,0.005986783489,0.1667692002,0.01300672562,0.00336253643,0.0009177923203,0.00983231238,0.002640495952,0.03973907895,0.07167899224,0.007410600072,0.02081667715,0.001067741244,0.007146998914,0.0008587201436,0.004195959672,0.003909547949,0.001060639305,0.0008662898889,0.004157564375,0.02009378918,0.01848761241,0.001187956333,0.06308920954,0.03054964181,0.03843629083,0.0009297468723,0.02662988879,0.01105997779,0.01696725845,0.07354685839,0.001891083188,0.007569656134,0.0054,0.2860457077,0.3557819538,0.3013736025,0.2592765385,0.2503826139,0.2392075586,0.372839267,0.3312423611,0.3229323492,0.3801786127,0.2728733496,0.3173511111,0.1336507937,0.2575465565,0.195912069,0.2446529577,0.3835737569,0.4002310273,-0.03555957447,0.2507774194,0.3630611111,0.082825,0.1823035714,0.3988444444,0.2235384615,0.5054322581,0.3923660714,0.3165145833,0.3323676471,0.4492051095,0.2400073333,0.2991173913,0.2822004405,0.3121015326,0.4004865169,0.4630733333,0.1210365079,0.349969697,0.28456,0.2398816901,0.3042181818,0.2733674419,0.375374359,0.2401358491,0.4063757576,0.336208,0.06597058824,0.1209814815,0.29666262,0.405,0.0005510345928,0.0008368380234,0.0008536640285,0.01726721277,0.005069005852,0.0003266717926,0.0007086192687,0.0007548110624,0.001659530958,0.003540230245,0.0006307149587,0.01800731683,0.01114858351,0.0006315625596,0.0003172973989,0.0007855688189,0.0004697095875,0.0009854151603,0.022712328,0.002523707232,0.001028921552,0.002129802902,0.0005690686627,0.0004473149702,0.005714775612,0.0134261637,0.0002323075558,0.001750457023,0.0002258117077,0.0002510586339,0.0003787714092,0.003009721064,0.0002891279032,0.0003526328294,0.0001669504962,0.0002045313403,0.001380968931,0.02223962916,0.0001393132502,0.02193434473,0.02499075261,0.006051306707,0.000111209841,0.006265338653,0.003357823959,0.0007156703774,0.01259433044,0.0008382299283,0.001498226947,0.0005
llama2_7b,pruning,wanda,none,0.5,semistructured:24,3.13781929,0.003944688233,0.002213213179,0.001979431751,0.0148929871,0.03192001281,0.002384440969,0.02414107198,0.0008955929014,0.003754954895,0.002419229188,0.001490632829,0.006613074409,0.05387123047,0.001981510604,0.003287726435,0.006363890205,0.001389589099,0.004599846134,0.1021681948,0.01347426702,0.04668117894,0.001328468323,0.003136774472,0.001022563021,0.02832398863,0.08272295613,0.009296437105,0.02863033613,0.002894111708,0.0009471169353,0.002065318425,0.02058111066,0.005592705395,0.00120112357,0.002700409193,0.000919924842,0.007426284608,0.02126124411,0.004394924641,0.01485112687,0.002339695439,0.04375812619,0.001043857672,0.00528509212,0.01955867536,0.01184209824,0.08532880334,0.002543078529,0.005697482681,0.0032,0.1602911162,0.1929527218,0.1551478571,0.1219938462,0.1134918465,0.1378817838,0.1671089005,0.1720671296,0.1327634146,0.1929959538,0.1586224939,0.0004466666667,0.08968095238,0.1107922865,0.07625344828,0.07905577465,0.260680663,0.2307832285,0.03368297872,0.08618064516,0.2078805556,0.193125,0.1704567857,0.1842367521,0.116,0.2546870968,0.161427381,0.07605833333,0.2130147059,0.3208277372,0.165512,0.2285108696,0.1346370044,0.1593911877,0.2591640449,0.1578511111,0.1306904762,0.1327,0.242085,0.08683802817,0.2376484848,-0.005274418605,0.3290051282,0.1578924528,0.2512393939,0.187084,0.1998823529,-0.05294814815,0.15811612,0.2138,0.0006279476595,0.0008628436727,0.0003291385972,0.008027951468,0.004693088621,0.0006991436575,0.00230084018,0.000254914927,0.0003882271577,0.000541978757,0.0003098449873,0.002592035336,0.006464249388,0.0005870756796,0.001146147278,0.0002318061238,0.0004140217388,0.001962289277,0.006676687063,0.003047614487,0.00161530636,0.003595027739,0.0008660955827,0.0003138940734,0.005837021331,0.01514599431,0.0005827528921,0.004624752835,0.0003669437175,0.0001632756439,0.0007556514481,0.004461829501,0.0002962727742,0.0003351637476,0.0005370536532,0.0002974396121,0.003120657749,0.005872620003,0.0005777731104,0.01626328986,0.005732931776,0.006310570293,0.0001779358573,0.003780063722,0.001607577648,0.0005409734834,0.01295976944,0.0004493612357,0.001098149914,0.0002034174125
llama2_7b,pruning,wanda,none,0.5,semistructured:48,3.13781929,0.003998673552,0.003667499306,0.00243415951,0.03389078654,0.03225723617,0.00142758882,0.03261652292,0.001314975045,0.002641794158,0.002066080281,0.002639090811,0.04939434263,0.06189063996,0.001886889297,0.008538862755,0.004073854903,0.002516941471,0.007928675326,0.1164407121,0.03176787592,0.01278948784,0.0008863806725,0.003105812413,0.0009906094978,0.01885580405,0.06389385654,0.007469588802,0.02418636613,0.001301938412,0.0008193663437,0.001513566971,0.02602391658,0.007239194694,0.001126583509,0.003046191141,0.000786474016,0.01852083206,0.07641605897,0.002888119221,0.02438757453,0.007132660259,0.01224536674,0.0008214926108,0.0179128107,0.01150329185,0.008868694305,0.06728020836,0.01511810444,0.006584448624,0.0034,0.1926325432,0.1605698732,0.1820408075,0.1217126923,0.1583115108,0.1765886621,0.1970471204,0.1398510417,0.1611421053,0.2623976879,0.180928802,0.2021866667,0.1511698413,0.1229636364,0.2574155172,0.1098543662,0.3397071823,0.1980983229,-0.1950489362,0.07524946237,0.329025,0,0.1604332143,0.2312361823,0.2473487179,0.507916129,0.2187690476,0.1599618056,0.1922127451,0.3212080292,0.1736553333,0.3255695652,0.1422612335,0.1913264368,0.2927988764,0.2106311111,0.06453968254,0.1397757576,0.1538575,0.1412056338,0.0003606060606,0.1318372093,0.3093410256,0.1158867925,0.1778060606,0.301424,0.1032235294,0.03523703704,0.18021611,0.2604,0.0004253341126,0.0007290209531,0.0003855071743,0.02853495889,0.004029307068,0.0002272868647,0.002414033022,0.0002842295958,0.000733243598,0.000813528502,0.0002788147392,0.04543309692,0.005155864419,0.0004438441994,0.0007232340728,0.0002361468312,0.0004518978482,0.001536946507,0.01295605512,0.002846615669,0.002057085671,0.005232166578,0.0004045185615,0.0002450834528,0.003931430797,0.008626314149,0.0003550025925,0.003548020942,0.0004296799918,8.45E-05,0.0001649392206,0.003779319654,0.0004974420416,0.0002466726187,0.0005104637196,0.0002239747615,0.001324536031,0.05345610447,9.66E-05,0.02754634677,0.01534350795,0.006032297407,0.0001449502886,0.007709484445,0.001722629927,0.0007237490938,0.03927363956,0.0003387227069,0.001498582553,0.000723738627
tulu2_7b,quantization,awq,4,0,unstructured,6.27563858,0.001158347201,0.0007327472337,0.001158766717,0.01599481289,0.004069062446,0.0007201228643,0.006158813756,0.0007138848305,0.002066489209,0.001284271306,0.0008902904165,0.0009593645732,0.004000345866,0.0006639254651,0.000881285503,0.0007122026363,0.0006644277941,0.0007669130961,0.01381092883,0.001434080062,0.001904514101,0.0006515979767,0.0006920065199,0.0007502468903,0.001305902106,0.01670459009,0.005766902651,0.001595113013,0.0006458712559,0.0006112634701,0.0007686964671,0.008236397868,0.0006378820814,0.0007108235268,0.0006077048484,0.0008322927687,0.001188982101,0.0311997876,0.0006380677223,0.04167836149,0.0008068084717,0.01684301953,0.0006021108383,0.0006451246873,0.001718853459,0.0008831977844,0.003570248099,0.001309871674,0.001729911089,0.0008,0.4792249022,0.5456574198,0.5055470497,0.4670957692,0.4432290168,0.3945152683,0.5722256545,0.4947666667,0.4961702182,0.5671410405,0.5040889976,0.52,0.3646968254,0.3463344353,0.4590965517,0.5377332394,0.5285969613,0.6378368973,-0.09816382979,0.4865698925,0.8363944444,0.40225,0.4444053571,0.5372005698,0.4666735043,0.5196741935,0.5964625,0.4997548611,0.5481401961,0.5910868613,0.6363446667,0.769,0.4448422907,0.5599498084,0.624311236,0.4872333333,0.2705380952,0.5154454545,0.4525675,0.4358366197,0.5954151515,0.1919418605,0.7195538462,0.5323339623,0.4473181818,0.502812,-0.05821176471,0.4610518519,0.49329182,0.621,3.83E-05,7.53E-05,0.0001596682364,0.005260803742,0.0005171664049,2.71E-05,9.05E-05,8.46E-05,0.000447792582,1.64E-05,6.61E-05,0.0002988805934,0.0008980601357,3.68E-05,0.0002253396311,2.02E-05,5.78E-05,5.84E-05,0.001311590894,0.0005171542294,0.0005015156365,0.0001946444916,3.60E-05,8.11E-05,0.0002859912937,0.001133372167,2.44E-05,0.0002945706488,4.34E-05,3.28E-05,2.94E-05,0.0004657143251,1.58E-05,6.13E-05,2.34E-05,3.91E-05,0.0003328635026,0.01773709244,1.78E-05,0.0103266299,0.0003681644805,0.0006530169311,0.0001291824377,4.98E-05,0.0003614762078,0.000217343083,0.001146827533,3.32E-05,0.0002580498637,0
tulu2_7b,none,none,none,0,unstructured,6.27563858,0.0007939785342,0.0007420812944,0.0009085887708,0.01682710831,0.003543593615,0.0006610862432,0.002599012165,0.0006762676769,0.0008831018049,0.000637914404,0.0009462918512,0.0007161670261,0.00395253348,0.0006361887803,0.001614496626,0.0007446463679,0.0007236952281,0.0008612908657,0.007376011382,0.003136852736,0.001726309458,0.000628054142,0.0006502389908,0.0007743237705,0.001721031645,0.01170056866,0.00146565267,0.001718461514,0.0006457917831,0.0006178104094,0.0006332683563,0.0008606599725,0.0006370754494,0.000670113326,0.0006057224917,0.0006836679247,0.0009288636465,0.01651954651,0.0006447553635,0.0518444021,0.001264167554,0.01724826458,0.0005993965345,0.0006431993449,0.001097101154,0.001061916351,0.002111266641,0.0007835317541,0.001470102882,0.0004,0.4815667434,0.536390604,0.4950795342,0.4680307692,0.4353563549,0.386628647,0.542126178,0.4957803241,0.4987427471,0.6232023121,0.4862438631,0.6458644444,0.219268254,0.3956614325,0.5440568966,0.5058695775,0.5514712707,0.609948847,0.06590638298,0.5801854839,0.7939833333,0.3624,0.4325392857,0.5500373219,0.4332632479,0.2616548387,0.5662130952,0.50459375,0.5114872549,0.6477510949,0.637434,0.6712608696,0.4401735683,0.5687095785,0.6640797753,0.4045266667,0.2583253968,0.5767575758,0.458955,0.4217760563,0.6144787879,0.1282930233,0.7339435897,0.4269415094,0.5270727273,0.326028,-0.1270529412,0.2940666667,0.48906386,0.6217,4.09E-05,6.98E-05,7.89E-05,0.005383227137,0.0005483674638,2.78E-05,0.0001195148028,7.37E-05,0.0001090687263,2.03E-05,6.69E-05,0.0002504086012,0.000735394539,5.09E-05,9.76E-05,1.74E-05,6.06E-05,6.27E-05,0.0009799162132,0.0006439144036,0.0003454849048,0.0001360725428,4.20E-05,8.58E-05,0.0003351459434,0.001870124762,6.55E-05,0.000206843486,5.30E-05,2.15E-05,4.72E-05,0.0003220366667,2.60E-05,4.63E-05,1.73E-05,5.08E-05,0.0005393820811,0.00685165451,2.41E-05,0.01566577479,0.0005857739677,0.001034434736,5.17E-05,5.00E-05,0.0001810839593,0.0002609753653,0.001583915835,5.60E-05,0.0002382297797,0.0001
tulu2_7b,quantization,gptq,4,0,unstructured,6.27563858,0.0009822012503,0.0007286608708,0.0009697843042,0.01578159699,0.004878602725,0.0006525247996,0.005435811287,0.00073893589,0.0008815831489,0.001281928465,0.001053218795,0.0006942431132,0.001975680154,0.000648314631,0.001172920753,0.001016142671,0.000781230505,0.0007100495153,0.02463376268,0.005026650685,0.001181046168,0.0006381869316,0.0006648404258,0.0006862705589,0.001590402717,0.007348352863,0.001912877673,0.00427645776,0.0006331649481,0.0006165852512,0.0006259600321,0.0007478154224,0.0006365145881,0.000666528826,0.000608326344,0.0009164174398,0.001101206219,0.02477536057,0.000708425045,0.04424035381,0.00116482648,0.01423030676,0.0005991153228,0.0006579003244,0.001063202367,0.001142997742,0.002053457148,0.0008404696429,0.001653947401,0.0006,0.5069409206,0.5931785981,0.537459472,0.5216253846,0.4985147482,0.4239106576,0.6039235602,0.5658966435,0.5475006418,0.5812924855,0.5294524205,0.6519133333,0.3399285714,0.3949504132,0.4613775862,0.5077205634,0.5860657459,0.6425949686,0.159,0.5355365591,0.8572527778,0.6374625,0.4672735714,0.5689156695,0.5428709402,0.4577225806,0.6517107143,0.5759798611,0.5272176471,0.6530737226,0.68261,0.8044043478,0.5088876652,0.5502141762,0.6799696629,0.4821533333,0.3475253968,0.5941636364,0.5282875,0.4398,0.5988727273,0.2794930233,0.7089974359,0.5455716981,0.6510636364,0.13422,0.09855882353,0.3334111111,0.52801142,0.6511,4.94E-05,8.31E-05,0.0001087249905,0.004622101892,0.0006239125133,3.82E-05,0.0002036432608,8.37E-05,0.0001980282274,4.31E-05,7.67E-05,0.0001741216905,0.0004851065259,4.48E-05,0.0001245390578,2.37E-05,6.89E-05,8.21E-05,0.003150692569,0.0006244270762,0.0003980045094,0.0002233444482,5.15E-05,0.0001035615923,0.0004110835823,0.001701927162,4.13E-05,0.0001965877492,4.07E-05,2.24E-05,5.35E-05,0.0002854227704,3.11E-05,4.13E-05,3.19E-05,6.02E-05,0.0002773098682,0.01225194172,3.30E-05,0.01049179973,0.000626656321,0.0007654000456,3.74E-05,7.10E-05,0.000207082199,0.0004686453981,0.00108523296,2.57E-05,0.0002398085662,0
tulu2_13b,quantization,awq,4,0,unstructured,12.12196827,0.0007504284313,0.0008870344567,0.001645643519,0.01178876987,0.002771875555,0.0006538295241,0.002584107883,0.0008559745771,0.001826411799,0.0006375340368,0.001764499646,0.0007469071282,0.002231567625,0.0006365079853,0.0008793617117,0.0006999942618,0.0006509196034,0.0009432938614,0.0114411699,0.002029167709,0.0009898874495,0.0006301999092,0.0006779432297,0.000669723902,0.002796723292,0.007443381894,0.0007480865433,0.001132167048,0.0006229316487,0.0006073687198,0.0006147829692,0.0009779722794,0.0006285448957,0.0007798242386,0.0006076084094,0.0007271660699,0.001037014855,0.02446959235,0.000634765625,0.02954545491,0.001553174221,0.007788281108,0.0005884048266,0.000640329325,0.0009099931428,0.0009648513794,0.002118335051,0.0008315863433,0.001512592125,0.0006,0.5119990794,0.5969342282,0.5385172981,0.4548888462,0.4783615108,0.4063667423,0.649047644,0.5942709491,0.5671939666,0.6292924855,0.5132345232,0.51874,0.3015063492,0.4188022039,0.5477327586,0.5108614085,0.5954870166,0.6017582809,0.1275595745,0.52475,0.8360166667,0.56625,0.5121564286,0.6203133903,0.4630136752,0.504983871,0.6638571429,0.5582826389,0.6015696078,0.5823532847,0.6228913333,0.8485804348,0.4974105727,0.5808877395,0.672294382,0.5530444444,0.165831746,0.5206393939,0.481175,0.4948056338,0.4786939394,0.3809255814,0.6960205128,0.4953301887,0.5976090909,0.418416,-0.2331705882,0.4890148148,0.52763751,0.6587,7.56E-05,9.59E-05,0.0001315048432,0.004311185457,0.0005382504681,6.11E-05,0.0003423799972,9.59E-05,0.0002078509217,4.51E-05,0.0001044088567,0.0002196167651,0.00148160763,0.0001014129617,0.0002630198213,3.12E-05,8.84E-05,9.60E-05,0.000911420075,0.0004411377639,0.0003700079845,0.0005011015419,5.06E-05,0.000115073167,0.0003692959948,0.0009279849358,7.77E-05,0.0003338789158,5.31E-05,2.93E-05,5.38E-05,0.0001821935094,4.34E-05,6.04E-05,3.31E-05,0.0001693985219,0.0004377129655,0.0184223227,4.32E-05,0.006252618509,0.0009080411836,0.0007131522927,3.36E-05,0.0001125609176,0.000100397422,0.001094469784,0.001130176527,0.0001143295412,0.0002450483796,0
tulu2_13b,quantization,bitsandbytes,8,0,unstructured,12.12196827,0.0006657799039,0.000824427978,0.0008812602262,0.01120221248,0.002543290456,0.0006469051133,0.000763438759,0.0006892316871,0.001106803316,0.0006292073024,0.0008363817024,0.0007718510098,0.002493744805,0.0006289968149,0.0007348800528,0.0007244593661,0.0006549332023,0.001069311826,0.009886609747,0.001690874818,0.0009495682187,0.0006456375122,0.0007052813257,0.0006697823179,0.003834479894,0.004613845579,0.0007799778666,0.0009756452507,0.0006249605441,0.0006160979723,0.0006188106537,0.0008352217467,0.0006269799455,0.0006591278018,0.0006064297108,0.0006658660041,0.001030619182,0.002232927265,0.0006520390511,0.03811828855,0.0008424845609,0.005393416383,0.0005886004521,0.0006464922203,0.001090873371,0.001888771057,0.001795628492,0.00111913681,0.001186970901,0.0002,0.5246497814,0.5729769575,0.5466987888,0.4896892308,0.4877685851,0.4182522298,0.6674062827,0.5555396991,0.5794693196,0.6695820809,0.5191487531,0.5691066667,0.2652333333,0.4458787879,0.6082689655,0.5192507042,0.6108240331,0.6045614256,0.2120553191,0.5233225806,0.8774333333,0.4034625,0.4840703571,0.6274361823,0.543642735,0.5065935484,0.6476309524,0.5704784722,0.6350745098,0.6132007299,0.6239006667,0.8131956522,0.5138748899,0.5955796935,0.6868438202,0.6016488889,0.1871079365,0.4914666667,0.5065825,0.5372070423,0.4971484848,0.3148488372,0.6871564103,0.5276471698,0.5258393939,0.386064,-0.01468235294,0.4947074074,0.53424537,0.6602,8.70E-05,9.57E-05,0.0001167224257,0.002457493342,0.0007326226233,7.52E-05,0.0001598595468,8.73E-05,0.0001535579167,7.27E-05,0.0001039336132,0.0002074290313,0.001181850304,5.53E-05,0.0003727265493,3.85E-05,0.0002594376722,0.0001108507261,0.0007294205276,0.001509832534,0.0003088014868,0.0002242525368,5.42E-05,0.0001149520419,0.0004812850317,0.001125992349,8.37E-05,0.0002962367302,5.76E-05,5.16E-05,3.91E-05,0.0003247098301,5.53E-05,7.35E-05,2.69E-05,7.40E-05,0.0003990195017,0.001413654971,6.14E-05,0.007572575764,0.0007365047313,0.0005279793381,1.37E-05,8.75E-05,0.0001821600052,0.0003063502325,0.0008572850199,3.55E-05,0.0002132119698,0
tulu2_13b,pruning,gblm,none,0.1,unstructured,10.90977144,0.000737549987,0.001153617719,0.001243332602,0.007983911954,0.003012113434,0.0006686835603,0.002173358857,0.0006867569906,0.001934888274,0.0006275011625,0.001091930511,0.0007977167765,0.002358080849,0.0006339950667,0.0007919607491,0.0007601200695,0.0006785313727,0.001999252247,0.01238958886,0.001218970104,0.001006060176,0.0006169676781,0.000666809082,0.0006674307364,0.00258432698,0.01843072522,0.0007847235316,0.001071469651,0.0006409345889,0.0006091994961,0.0006253115336,0.004183188729,0.0006356617428,0.000652238327,0.0006027703875,0.0006441540188,0.001046937609,0.02133305868,0.0006515145302,0.01731855769,0.000930034753,0.003875654797,0.0005897986583,0.0006518184014,0.001216975125,0.00100315094,0.002125768101,0.0009763329117,0.001334310675,0.0005,0.5146950978,0.5889563758,0.549162236,0.4721553846,0.4881038369,0.4114378685,0.6500136126,0.5744996528,0.5742820282,0.6441138728,0.5283891932,0.4371866667,0.3424349206,0.4129206612,0.5994603448,0.5165338028,0.5937497238,0.6151421384,0.05981489362,0.5539962366,0.8898944444,0.6567625,0.4838989286,0.6147977208,0.4964025641,0.5223741935,0.6599029762,0.4932243056,0.6221137255,0.5747554745,0.6488593333,0.8294869565,0.5015572687,0.5737011494,0.7237808989,0.5463733333,0.2906746032,0.4726666667,0.53783,0.5254140845,0.5008606061,0.336444186,0.6730333333,0.5295981132,0.6210666667,0.435448,0.01961176471,0.437737037,0.53242821,0.6609,7.09E-05,9.05E-05,0.0001187263166,0.003328156518,0.0005494030034,7.19E-05,0.0001542218759,8.49E-05,0.0001364631256,5.56E-05,0.0001135022638,0.0002496971461,0.0008271098758,6.50E-05,0.0002121702467,2.94E-05,8.48E-05,0.0001006098249,0.001525031729,0.0004018510137,0.000282085819,8.94E-05,4.78E-05,0.0001126209575,0.0009545211432,0.0006154062109,9.78E-05,0.0003039626359,6.76E-05,2.41E-05,9.40E-05,0.0002385634716,7.52E-05,7.62E-05,2.87E-05,9.67E-05,0.0002923411806,0.01375438165,2.80E-05,0.004986994298,0.0005841304138,0.0005690819023,1.61E-05,9.75E-05,0.0001967320072,0.0005854814153,0.001232533827,5.81E-05,0.0002135369065,0
tulu2_13b,pruning,gblm,none,0.2,unstructured,9.697574615,0.0006778196855,0.0008087876481,0.001296921695,0.01270811925,0.002693529038,0.0006537574399,0.0008189391091,0.0007228514662,0.001360746954,0.000625420168,0.001396875218,0.000794643826,0.002724927569,0.0006384521148,0.001516605246,0.0007017820654,0.000647190526,0.000964445638,0.01242602125,0.001109571867,0.001162449519,0.0006221532822,0.0006390299116,0.0006573437965,0.004921432234,0.004956353095,0.0007777441116,0.0009733935197,0.0006464509403,0.0006154923543,0.0006253941854,0.0007799086363,0.0006362625156,0.0006835067866,0.0006050206302,0.0006384107802,0.001363194178,0.01790400707,0.0006531119347,0.03624413719,0.0009422302246,0.003513679948,0.0005964132456,0.0006642251644,0.001088633682,0.002563514709,0.001935958862,0.001212455608,0.001375631285,0.0005,0.5195790794,0.600466443,0.5517364286,0.4861988462,0.4869779376,0.4206441421,0.6477890052,0.5896619213,0.5773353017,0.622400578,0.5228223472,0.5371711111,0.2620888889,0.4461347107,0.5862793103,0.5230090141,0.5974041436,0.6200368973,0.2642148936,0.5133247312,0.8446361111,0.542125,0.4838192857,0.6599461538,0.5116162393,0.4950967742,0.6653684524,0.5684680556,0.6086215686,0.5737737226,0.6166766667,0.7726130435,0.516646696,0.5963724138,0.7030516854,0.57854,0.2553444444,0.4864484848,0.48895,0.5416295775,0.5080787879,0.3782883721,0.648674359,0.5187811321,0.6816090909,0.154868,-0.05108823529,0.406562963,0.53719392,0.6636,7.86E-05,0.000104760038,0.0001188712608,0.005046995764,0.000478493713,7.83E-05,0.0002246195221,9.38E-05,0.0001244662468,5.59E-05,0.000115825878,0.0002969322427,0.0008705153968,6.72E-05,0.0001544695872,3.57E-05,0.0001198191989,0.0001246910774,0.0009536965764,0.0005157043387,0.0003599844877,0.0001866245193,5.12E-05,0.0001260901703,0.0003845471282,0.0008250425997,8.12E-05,0.0002695270895,6.67E-05,3.27E-05,5.26E-05,0.0003157220269,8.06E-05,8.78E-05,3.40E-05,0.0001041040767,0.0005506188974,0.01903486312,4.32E-05,0.008869732904,0.0004581506506,0.0004667916577,3.34E-05,0.0001110496153,0.0001567116546,0.0002672453552,0.001085754773,5.40E-05,0.000257601897,0
